user,dataID,filename,Question_1_1_1,Question_2_1_1,Question_2_2_1,Question_3_1_1,Question_3_2_1,Question_4_1_1,Question_4_2_1,Question_4_3_1,Question_4_4_1_5_2_1,Question_5_3_1,Question_5_5_1,Question_6_1_1,Question_6_4_1,Question_6_5_1_5_4_1,Question_6_6_1_5_1_1,Question_7_1_1,Question_7_2_1,Question_8_1_1,Question_9_1_1,Question_9_2_1,message
101,86171660,Schubert_D960_mv2_16bars_4_06.wav,2.0,5.0,5.0,6.0,7.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,,
101,86171665,Schubert_D960_mv3_16bars_6_08.wav,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,,
101,86171667,Schubert_D960_mv3_16bars_4_18.wav,2.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,6.0,4.0,6.0,5.0,5.0,,
101,86171670,Schubert_D960_mv2_16bars_3_04.wav,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,,
101,86171673,Schubert_D960_mv3_8bars_4_33.wav,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
101,86171675,Schubert_D960_mv3_8bars_4_02.wav,3.0,5.0,3.0,6.0,6.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,,
101,86171676,Schubert_D960_mv3_8bars_1_03.wav,2.0,5.0,5.0,7.0,7.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,,
101,86171678,Schubert_D960_mv3_16bars_9_19.wav,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,6.0,4.0,3.0,3.0,3.0,5.0,3.0,6.0,4.0,4.0,,
101,86171680,Schubert_D960_mv3_8bars_1_30.wav,2.0,5.0,5.0,7.0,7.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,6.0,4.0,3.0,,
101,86171682,Schubert_D960_mv2_16bars_9_06.wav,2.0,5.0,5.0,7.0,7.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,6.0,5.0,4.0,,
101,86171683,Schubert_D960_mv3_8bars_10_09.wav,4.0,4.0,3.0,6.0,6.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,,
101,86171685,Schubert_D960_mv3_16bars_7_12.wav,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,,
101,86171687,Schubert_D960_mv2_16bars_4_08.wav,3.0,5.0,5.0,6.0,6.0,4.0,3.0,5.0,4.0,5.0,4.0,6.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,,
101,86171696,Schubert_D960_mv3_8bars_8_12.wav,2.0,4.0,3.0,7.0,7.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,6.0,5.0,4.0,,
101,86171698,Schubert_D960_mv3_8bars_Score_17.wav,2.0,5.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,,
101,86171699,Schubert_D960_mv3_8bars_12_19.wav,2.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,,
70,86171700,Schubert_D960_mv3_8bars_Score_02.wav,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,
101,86171701,Schubert_D960_mv3_8bars_3_37.wav,5.0,3.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,6.0,4.0,4.0,,
101,86171702,Schubert_D960_mv3_8bars_8_08.wav,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,6.0,4.0,3.0,3.0,3.0,5.0,4.0,6.0,4.0,3.0,,
70,86171704,Schubert_D960_mv3_8bars_10_17.wav,3.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,,
101,86171705,Schubert_D960_mv3_8bars_1_02.wav,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,
101,86171706,Schubert_D960_mv3_16bars_2_08.wav,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,,
101,86171708,Schubert_D960_mv2_8bars_12_08.wav,3.0,4.0,3.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,,
70,86171710,Schubert_D960_mv3_8bars_8_21.wav,6.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,,
101,86171711,Schubert_D960_mv3_16bars_5_08.wav,2.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,,
101,86171714,Schubert_D960_mv3_16bars_1_07.wav,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,5.0,4.0,,
70,86171717,Schubert_D960_mv2_16bars_5_04.wav,3.0,3.0,3.0,6.0,5.0,6.0,6.0,3.0,5.0,2.0,4.0,4.0,6.0,6.0,6.0,3.0,5.0,5.0,6.0,,
101,86171718,Schubert_D960_mv3_16bars_0_01.wav,3.0,4.0,3.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,3.0,6.0,5.0,4.0,,
101,86171720,Schubert_D960_mv3_8bars_8_33.wav,2.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,,
70,86171721,Schubert_D960_mv3_8bars_3_34.wav,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,,
101,86171722,Schubert_D960_mv3_16bars_0_18.wav,3.0,3.0,4.0,5.0,6.0,5.0,4.0,3.0,6.0,5.0,4.0,3.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,,
70,86171727,Schubert_D960_mv2_16bars_8_01.wav,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,6.0,6.0,5.0,6.0,6.0,3.0,6.0,5.0,,
70,86171729,Schubert_D960_mv3_8bars_10_36.wav,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,,
70,86171731,Schubert_D960_mv3_8bars_10_21.wav,6.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,,
70,86171732,Schubert_D960_mv3_8bars_4_03.wav,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,,
70,86171735,Schubert_D960_mv3_16bars_Score_07.wav,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,,
70,86171744,Schubert_D960_mv3_8bars_9_29.wav,2.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,,
70,86171747,Schubert_D960_mv3_16bars_9_18.wav,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,,
70,86171750,Schubert_D960_mv3_8bars_4_12.wav,4.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,,
70,86171751,Schubert_D960_mv2_16bars_10_01.wav,5.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,4.0,2.0,4.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,,
70,86171757,Schubert_D960_mv3_8bars_4_32.wav,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,,
70,86171759,Schubert_D960_mv3_8bars_2_25.wav,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,,
70,86171761,Schubert_D960_mv3_8bars_4_29.wav,4.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,,
70,86171764,Schubert_D960_mv3_8bars_9_04.wav,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,
70,86171767,Schubert_D960_mv3_8bars_9_26.wav,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,
70,86171768,Schubert_D960_mv3_8bars_1_16.wav,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,,
70,86171771,Schubert_D960_mv3_8bars_7_29.wav,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,,
70,86171773,Schubert_D960_mv2_16bars_2_04.wav,3.0,3.0,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,,
70,86171776,Schubert_D960_mv3_8bars_4_21.wav,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,,
70,86171779,Schubert_D960_mv3_8bars_5_28.wav,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,,
70,86171783,Schubert_D960_mv3_8bars_2_15.wav,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,,
70,86171786,Schubert_D960_mv2_16bars_12_01.wav,5.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,6.0,3.0,4.0,5.0,6.0,3.0,5.0,3.0,,
70,86171792,Schubert_D960_mv3_8bars_0_17.wav,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,,
70,86171798,Schubert_D960_mv3_16bars_9_08.wav,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,,
70,86171801,Schubert_D960_mv3_8bars_3_12.wav,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,,
70,86171803,Schubert_D960_mv3_8bars_9_01.wav,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,,
70,86171806,Schubert_D960_mv3_8bars_4_24.wav,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,,
70,86171809,Schubert_D960_mv3_16bars_1_18.wav,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,,
70,86171812,Schubert_D960_mv3_8bars_Score_26.wav,5.0,3.0,5.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,6.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,,
70,86171818,Schubert_D960_mv3_8bars_10_05.wav,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,,
70,86171820,Schubert_D960_mv3_8bars_9_25.wav,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,,
70,86171822,Schubert_D960_mv3_8bars_7_33.wav,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,,
70,86171828,Schubert_D960_mv3_16bars_1_01.wav,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,
70,86171836,Schubert_D960_mv3_8bars_0_21.wav,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,,
70,86171838,Schubert_D960_mv3_16bars_10_01.wav,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,
70,86171841,Schubert_D960_mv3_8bars_0_03.wav,5.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,,
71,86171928,Schubert_D960_mv3_8bars_4_27.wav,2.0,5.0,3.0,5.0,5.0,4.0,6.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,,
71,86171949,Schubert_D960_mv3_8bars_1_17.wav,2.0,4.0,4.0,7.0,7.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,,
71,86171956,Schubert_D960_mv3_8bars_10_37.wav,3.0,3.0,5.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,,
71,86171962,Schubert_D960_mv2_16bars_4_04.wav,5.0,5.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,,
71,86171969,Schubert_D960_mv3_8bars_9_08.wav,3.0,3.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,,
71,86171971,Schubert_D960_mv3_8bars_12_18.wav,5.0,3.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,,
71,86171973,Schubert_D960_mv3_8bars_2_05.wav,3.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,,
71,86171977,Schubert_D960_mv3_8bars_10_07.wav,5.0,2.0,6.0,3.0,2.0,3.0,2.0,6.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,,
71,86171982,Schubert_D960_mv3_8bars_6_06.wav,2.0,5.0,3.0,2.0,2.0,4.0,6.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,4.0,3.0,5.0,4.0,4.0,,
71,86171986,Schubert_D960_mv3_8bars_5_23.wav,3.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,,
71,86171991,Schubert_D960_mv3_16bars_8_19.wav,2.0,4.0,4.0,1.0,1.0,3.0,2.0,5.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,
71,86171998,Schubert_D960_mv3_8bars_Score_13.wav,2.0,4.0,4.0,1.0,1.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,,
71,86172003,Schubert_D960_mv3_8bars_0_24.wav,3.0,4.0,4.0,2.0,2.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,
71,86172007,Schubert_D960_mv3_8bars_3_23.wav,4.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,
71,86172010,Schubert_D960_mv3_8bars_5_33.wav,2.0,4.0,4.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,,
71,86172014,Schubert_D960_mv3_16bars_0_19.wav,5.0,2.0,5.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,3.0,2.0,,
71,86172019,Schubert_D960_mv3_8bars_10_02.wav,4.0,3.0,5.0,1.0,1.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,,
71,86172024,Schubert_D960_mv3_8bars_5_18.wav,3.0,3.0,4.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,,
71,86172029,Schubert_D960_mv3_8bars_Score_18.wav,4.0,4.0,4.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,
71,86172031,Schubert_D960_mv3_8bars_0_16.wav,5.0,3.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,,
71,86172035,Schubert_D960_mv3_16bars_7_07.wav,3.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,,
71,86172042,Schubert_D960_mv3_16bars_7_18.wav,4.0,3.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,6.0,3.0,3.0,,
71,86172046,Schubert_D960_mv3_8bars_1_07.wav,3.0,4.0,4.0,7.0,7.0,4.0,3.0,5.0,6.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,,
71,86172050,Schubert_D960_mv3_8bars_Score_36.wav,2.0,4.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,,
71,86172057,Schubert_D960_mv3_8bars_7_02.wav,3.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,,
97,86172461,Schubert_D960_mv3_8bars_8_36.wav,2.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,,
97,86172462,Schubert_D960_mv3_8bars_0_06.wav,5.0,2.0,4.0,1.0,1.0,6.0,3.0,4.0,6.0,3.0,5.0,3.0,3.0,4.0,6.0,4.0,5.0,4.0,5.0,,
97,86172463,Schubert_D960_mv3_8bars_8_07.wav,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,5.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,3.0,,
97,86172464,Schubert_D960_mv3_8bars_2_30.wav,2.0,5.0,4.0,5.0,4.0,5.0,6.0,3.0,6.0,3.0,5.0,4.0,6.0,5.0,6.0,3.0,3.0,6.0,5.0,,
97,86172465,Schubert_D960_mv3_8bars_12_04.wav,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,,
97,86172466,Schubert_D960_mv3_8bars_12_02.wav,6.0,5.0,3.0,5.0,4.0,6.0,7.0,4.0,6.0,1.0,3.0,4.0,7.0,7.0,3.0,3.0,5.0,7.0,7.0,,
97,86172467,Schubert_D960_mv3_8bars_1_20.wav,3.0,2.0,6.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,,
97,86172468,Schubert_D960_mv3_8bars_12_24.wav,6.0,6.0,2.0,5.0,5.0,5.0,6.0,4.0,6.0,2.0,3.0,4.0,6.0,6.0,6.0,4.0,3.0,6.0,6.0,,
97,86172469,Schubert_D960_mv3_16bars_3_07.wav,6.0,3.0,5.0,2.0,2.0,6.0,5.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,6.0,6.0,5.0,,
97,86172470,Schubert_D960_mv3_8bars_8_28.wav,4.0,5.0,2.0,6.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,,
97,86172471,Schubert_D960_mv3_8bars_7_31.wav,3.0,1.0,4.0,1.0,1.0,6.0,2.0,4.0,5.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,,
97,86172472,Schubert_D960_mv3_8bars_6_30.wav,3.0,5.0,3.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,
97,86172473,Schubert_D960_mv3_8bars_1_32.wav,2.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,,
97,86172474,Schubert_D960_mv3_8bars_9_11.wav,3.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,,
97,86172475,Schubert_D960_mv3_8bars_2_22.wav,5.0,5.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,3.0,5.0,6.0,6.0,5.0,4.0,3.0,6.0,6.0,,
97,86172476,Schubert_D960_mv3_8bars_9_09.wav,3.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,,
97,86172477,Schubert_D960_mv3_8bars_10_28.wav,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,
97,86172478,Schubert_D960_mv3_8bars_7_10.wav,3.0,5.0,3.0,4.0,3.0,6.0,6.0,4.0,6.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,,
97,86172479,Schubert_D960_mv3_8bars_Score_28.wav,3.0,3.0,2.0,3.0,2.0,7.0,5.0,5.0,5.0,2.0,2.0,4.0,6.0,6.0,3.0,4.0,3.0,6.0,6.0,,
97,86172480,Schubert_D960_mv3_8bars_2_26.wav,6.0,5.0,2.0,6.0,5.0,6.0,7.0,4.0,6.0,2.0,3.0,4.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,,
71,86172506,Schubert_D960_mv3_16bars_5_19.wav,3.0,2.0,6.0,1.0,1.0,3.0,2.0,6.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,,
71,86172519,Schubert_D960_mv3_8bars_10_35.wav,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,,
71,86172520,Schubert_D960_mv3_8bars_4_30.wav,3.0,3.0,5.0,7.0,7.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,
71,86172521,Schubert_D960_mv3_8bars_6_04.wav,4.0,3.0,5.0,5.0,5.0,3.0,2.0,6.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,5초 정도의 분량으로 정확한 평가는 어렵습니다. 같은 곡을 짧게 듣고 평가 하다 보니 결과가 비슷하게 나오네요~;; 연주자의 성향이 조금씩 다르기는 하지만 조금만 더 들어 볼 수 있다면 정확도가 높아지지 않을까하는 아쉬움이 있습니다. 그리고 페달을 사용하지 않는 연주자의 경우는 지침이 없어서 '변화를 알아차리기 어렵다'로 평가했습니다.
71,86172522,Schubert_D960_mv3_8bars_7_06.wav,5.0,3.0,5.0,1.0,1.0,3.0,2.0,6.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,
71,86172523,Schubert_D960_mv3_8bars_1_36.wav,2.0,4.0,4.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,,
71,86172524,Schubert_D960_mv3_16bars_Score_01.wav,2.0,3.0,5.0,1.0,1.0,3.0,2.0,6.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,
71,86172525,Schubert_D960_mv3_8bars_1_18.wav,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,,
71,86172526,Schubert_D960_mv3_16bars_12_19.wav,2.0,4.0,4.0,6.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,,
71,86172527,Schubert_D960_mv3_8bars_9_07.wav,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,
71,86172528,Schubert_D960_mv3_8bars_9_15.wav,2.0,3.0,4.0,1.0,1.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,,
71,86172529,Schubert_D960_mv3_8bars_1_01.wav,2.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,,
71,86172530,Schubert_D960_mv3_16bars_4_08.wav,4.0,3.0,5.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,,
71,86172532,Schubert_D960_mv3_8bars_9_28.wav,4.0,3.0,5.0,3.0,6.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,,
71,86172534,Schubert_D960_mv3_8bars_Score_21.wav,4.0,5.0,4.0,1.0,2.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,,
